grid_id,n,metrics,value
54139,148,fdr,2.332991811376453
59324,123,fdr,2.3301573092809615
18488,3,fdr,NA
23412,105,fdr,2.0579851842693797
56964,64,fdr,2.0366921187189635
15905,16,fdr,0.5539073627126779
54143,190,fdr,2.387939817564145
56295,28,fdr,1.3708762284458447
7811,5,fdr,NA
24081,32,fdr,1.4671170394544701
20665,14,fdr,0.7110205617934696
36600,283,fdr,2.6630904098332717
35533,876,fdr,3.0646796041377136
13281,11,fdr,0.48601975294584854
9371,4,fdr,NA
33933,52,fdr,1.8970941861899298
9374,3,fdr,NA
21271,89,fdr,2.075877803114796
39150,80,fdr,2.034827934512836
53295,747,fdr,2.934585080807271
7393,5,fdr,NA
56748,529,fdr,2.79032662393304
27568,347,fdr,2.4423419962060886
10403,13,fdr,0.46460588310257844
25270,68,fdr,1.964729014311507
16335,20,fdr,0.7742138076150563
29037,150,fdr,2.482001226013929
29644,40,fdr,1.7354740999563605
48619,114,fdr,2.2524678147981665
55983,286,fdr,2.5783675717413295
17093,89,fdr,2.022339042159543
18708,74,fdr,1.718664155403015
53812,134,fdr,2.2521643886189047
51241,122,fdr,2.2955426742300626
29462,180,fdr,2.4552908871046393
49848,949,fdr,2.9769363789148855
27899,36,fdr,1.4781394481705528
8739,3,fdr,NA
18032,12,fdr,0.6256077819276473
53702,37,fdr,1.6044707706694028
48631,171,fdr,2.4086569665558986
21478,33,fdr,1.5097153511241992
24304,203,fdr,2.3794941621584127
12775,89,fdr,1.9840852688063466
18502,8,fdr,NA
45965,208,fdr,2.5266903052646765
46777,51,fdr,1.9412140440177725
20955,191,fdr,2.602434985911652
3563,1,fdr,NA
25817,56,fdr,1.6944969387841156
35221,71,fdr,2.001033517227187
21479,33,fdr,1.5097153511171448
15258,11,fdr,0.5963805298409699
8879,11,fdr,0.6018653901647235
25757,46,fdr,1.7842816639739343
1905,1,fdr,NA
29633,45,fdr,1.7053273617289342
12850,9,fdr,0.38912832389479035
7716,3,fdr,NA
27140,208,fdr,2.2881706572374894
62353,40,fdr,1.8077745449913485
35234,59,fdr,1.975230388860407
40386,440,fdr,2.6104297825378486
61906,62,fdr,1.8575517739927332
66227,8,fdr,NA
54391,153,fdr,2.5514307277521637
18895,11,fdr,0.5396714917286264
53950,90,fdr,2.2169301784568582
56979,66,fdr,2.22137602771302
7665,2,fdr,NA
2739,1,fdr,NA
3628,1,fdr,NA
39194,155,fdr,2.331204415632805
25710,44,fdr,1.6875920081787976
6369,1,fdr,NA
18953,27,fdr,1.093005902969103
46811,643,fdr,2.829193051190835
53278,223,fdr,2.459023322636616
29722,605,fdr,2.6072037165972795
20393,54,fdr,1.7662252965576741
64073,15,fdr,1.0164023923777257
20434,160,fdr,2.189075938961365
37402,69,fdr,1.9677264766604752
15648,22,fdr,0.8656661219127646
18859,15,fdr,0.7619211433546521
13215,37,fdr,1.3940637223433958
40941,183,fdr,2.350156716063073
35106,548,fdr,2.9704272593489973
4917,1,fdr,NA
26627,43,fdr,1.6554336581768268
52210,178,fdr,2.4796140889268714
54138,74,fdr,1.9932806554752287
47493,160,fdr,2.183159873894976
13013,2,fdr,NA
47212,347,fdr,2.6849365032455457
40434,134,fdr,2.276717540091295
15776,128,fdr,2.2519244111254664
69679,1,fdr,NA
17954,112,fdr,2.12258525165474
69682,10,fdr,0.7250951077040357
26011,104,fdr,2.295970961220409
167,1,fdr,NA
53498,62,fdr,1.9978615098853127
61299,136,fdr,2.5684142111038586
12599,13,fdr,0.460381528393292
44851,608,fdr,2.918893869044409
8374,2,fdr,NA
31432,294,fdr,2.6260008570265745
56560,5,fdr,NA
23838,87,fdr,2.0784396478898493
33495,53,fdr,1.8964046009008897
19732,15,fdr,0.7965161748394183
30062,46,fdr,1.662268992316768
3629,1,fdr,NA
48211,373,fdr,2.6674941544341673
44752,338,fdr,2.6498380376059196
38157,526,fdr,2.900014908225588
11490,24,fdr,1.1067074865933306
9966,10,fdr,0.2540203763358821
25713,44,fdr,1.700949739144683
8726,6,fdr,NA
45612,331,fdr,2.643563966284467
19115,91,fdr,1.9602136072745182
26433,114,fdr,2.3097733002280774
50794,169,fdr,2.456851974369816
28007,356,fdr,2.4757797214696806
36076,93,fdr,2.090726719150195
13317,13,fdr,0.3676756621363401
9858,1,fdr,NA
9387,3,fdr,NA
14943,64,fdr,1.7108438275661153
19342,5,fdr,NA
23848,117,fdr,2.1877867008906815
11265,13,fdr,0.5235615356100038
8320,2,fdr,NA
16662,84,fdr,1.9865733355819495
5295,1,fdr,NA
3611,1,fdr,NA
9064,2,fdr,NA
20185,17,fdr,1.006454929479302
30331,196,fdr,2.560809092216241
13195,126,fdr,2.138502306999244
46910,378,fdr,2.6993851882297117
45183,351,fdr,2.6563016972273092
16082,20,fdr,0.8456071444117074
9177,4,fdr,NA
38241,140,fdr,2.298352547614964
26203,46,fdr,1.6056112992659703
14633,8,fdr,NA
16800,5,fdr,NA
21491,24,fdr,1.277904189974422
23649,27,fdr,1.4131853611722742
10392,5,fdr,NA
18795,211,fdr,2.6335557256348294
32674,56,fdr,1.9429560723793071
18927,6,fdr,NA
37948,427,fdr,2.724883771850599
28752,34,fdr,1.3744196709626533
51671,161,fdr,2.3602000948140107
53710,200,fdr,2.417856347170574
2724,2,fdr,NA
56830,67,fdr,1.901851744294654
33142,285,fdr,2.7166025781026475
56524,42,fdr,1.809031090610067
55654,56,fdr,1.9041075165261763
27944,52,fdr,1.7978214317178194
36114,75,fdr,2.012467278857539
56405,82,fdr,1.9878142857448753
32287,224,fdr,2.592845387636823
60627,109,fdr,2.2111700411447073
17077,207,fdr,2.4924818372852995
26698,383,fdr,2.4281931746312386
8697,6,fdr,NA
16071,25,fdr,0.9936885886141126
13747,14,fdr,0.4150233171460538
9979,14,fdr,0.3676760822459656
16094,11,fdr,0.5435425653742356
27967,56,fdr,1.673248833009933
42475,1202,fdr,2.8302271123616713
10099,3,fdr,NA
60839,126,fdr,2.0968483708489405
46364,1024,fdr,2.8131762807520744
7287,2,fdr,NA
7834,5,fdr,NA
8729,3,fdr,NA
33485,55,fdr,1.8529582823576687
14395,5,fdr,NA
17397,27,fdr,0.9746160031739345
29251,137,fdr,2.3655882912850115
29259,183,fdr,2.4950190174789775
20109,109,fdr,2.1868732368958987
55234,46,fdr,1.8878713596934946
11090,9,fdr,0.4421666396676014
11718,19,fdr,0.6040023118187735
34473,581,fdr,2.8580365147740094
11334,6,fdr,NA
35662,64,fdr,1.8984898527287264
3137,1,fdr,NA
55548,402,fdr,2.7159577686094654
59435,238,fdr,2.495628954823099
9997,11,fdr,0.20437476118549167
6331,2,fdr,NA
14368,11,fdr,0.436194766856981
42152,256,fdr,2.409165723377514
34371,49,fdr,1.7669832284496851
28715,39,fdr,1.4909373198287457
58280,131,fdr,2.579979742610903
17399,25,fdr,0.9734413070492967
26888,228,fdr,2.5901927352174052
21258,64,fdr,1.8242501889857117
45178,199,fdr,2.472409430910468
17626,10,fdr,0.3640286747839375
20204,5,fdr,NA
10829,13,fdr,0.4859087940959067
40875,103,fdr,2.1469432637422967
16560,11,fdr,0.4260197470121486
12787,21,fdr,1.0624374844852769
15194,28,fdr,0.8794027118385827
18799,207,fdr,2.6037107364359886
22369,15,fdr,0.8697349199701724
18874,12,fdr,0.7531133230407302
27883,37,fdr,1.5220016017775657
17536,75,fdr,1.9632332177617666
15254,9,fdr,0.30292578044690976
24076,39,fdr,1.6138214765024972
58686,49,fdr,1.8489913041086121
57264,63,fdr,1.888088294089023
21520,8,fdr,NA
25712,45,fdr,1.7113264508525208
12889,12,fdr,0.3147470594656894
6807,2,fdr,NA
24908,38,fdr,1.5443654578211305
51784,156,fdr,2.5151012380032696
17499,194,fdr,2.4699588456039234
22299,73,fdr,1.9309126158148529
19135,61,fdr,1.5586678921377841
11159,6,fdr,NA
60443,227,fdr,2.73662423751068
11188,1,fdr,NA
15527,11,fdr,0.4303719893206983
7588,9,fdr,0.505433669234712
17420,23,fdr,1.0338330676657295
8101,5,fdr,NA
10424,8,fdr,NA
37030,356,fdr,2.77425323345827
50067,275,fdr,2.7466623993320023
14964,49,fdr,1.5177170011779
54234,59,fdr,1.8725175411676949
13957,8,fdr,NA
15375,66,fdr,1.7508741430146462
47771,241,fdr,2.526232792847951
16051,22,fdr,0.9014922235055534
12195,7,fdr,NA
3600,1,fdr,NA
25823,61,fdr,1.7499313477346305
27489,40,fdr,1.6518430893664044
49071,339,fdr,2.6750687949750853
40839,450,fdr,2.6144460370519145
54795,55,fdr,1.9233324557668658
49377,598,fdr,2.7664254698551156
7249,3,fdr,NA
22308,62,fdr,1.9605545017807198
19736,14,fdr,0.9118267035091032
58719,393,fdr,2.932423779914559
45058,1683,fdr,2.944421658840519
10414,13,fdr,0.3354692896041839
16503,28,fdr,1.1202037264042577
37055,313,fdr,2.611699498196791
8644,1,fdr,NA
30082,51,fdr,1.7851222142215508
10237,5,fdr,NA
38662,288,fdr,2.5321251973602106
28793,34,fdr,1.5626230074573404
12651,5,fdr,NA
30979,192,fdr,2.5407472146322188
2314,1,fdr,NA
27966,53,fdr,1.6577025631116997
24982,113,fdr,2.0149309097732533
3645,1,fdr,NA
16786,18,fdr,0.889587312336962
41278,238,fdr,2.3552735530163824
55116,379,fdr,2.699461999445745
58041,301,fdr,2.61786352723239
36834,810,fdr,3.075613024906668
27972,75,fdr,1.8586749016435336
32929,634,fdr,2.953450989173381
37852,108,fdr,2.16202492712863
42029,1270,fdr,3.021873024124661
16515,26,fdr,1.1073487558068658
14626,12,fdr,0.28528248887919
46607,189,fdr,2.483092826047742
42255,1177,fdr,3.0154448824075155
26701,316,fdr,2.369325000953117
16124,12,fdr,0.47826469480556777
21411,106,fdr,2.1734851366260703
26641,45,fdr,1.6197279098155914
565,1,fdr,NA
28412,242,fdr,2.151871598604865
14052,107,fdr,1.9830960492796432
17612,6,fdr,NA
7291,4,fdr,NA
32236,59,fdr,2.004916133765959
10004,10,fdr,0.19903292239465012
35660,65,fdr,1.926837619549684
55690,196,fdr,2.6305305284321325
18414,46,fdr,1.797982554906628
20222,5,fdr,NA
15026,12,fdr,0.4577866358158394
46794,805,fdr,2.759656554342525
34360,54,fdr,1.8960867385026186
27556,485,fdr,2.513118500833115
33372,556,fdr,2.9371947387564146
23594,55,fdr,1.7867184223039931
27061,42,fdr,1.6354952812202241
14526,49,fdr,1.5771204127008316
125,1,fdr,NA
22770,48,fdr,1.648360531701704
54803,52,fdr,1.9229391740513788
28362,34,fdr,1.514751172686027
26029,234,fdr,2.563338990332079
21246,87,fdr,2.0036443466361846
14168,12,fdr,0.33438277660134413
31009,617,fdr,2.7473501276286663
33114,56,fdr,2.0106353892517435
18822,95,fdr,2.0833859512380384
21056,30,fdr,1.3400903634286665
55660,43,fdr,1.8547134299544392
16268,28,fdr,1.2304909895169347
11596,8,fdr,NA
66659,7,fdr,NA
27322,161,fdr,2.472703888877586
56536,72,fdr,2.1722643891465903
45510,858,fdr,2.8666363970510944
43782,1171,fdr,2.8897639649668574
59972,127,fdr,2.3411198989777784
21251,77,fdr,1.9321741869285334
16341,20,fdr,0.7750377620187041
39109,160,fdr,2.419821690122208
18432,10,fdr,0.5000501231188923
27085,74,fdr,1.9777916558799662
51551,567,fdr,2.785422029000331
26013,93,fdr,2.2300929047113254
26247,60,fdr,1.6736651463755288
12796,22,fdr,1.0688286888257135
8623,5,fdr,NA
28318,36,fdr,1.425643664060853
20596,21,fdr,1.0489999949891973
17661,16,fdr,0.7188961262839716
36956,87,fdr,2.0354712908551598
31755,53,fdr,1.7763729846773526
36129,81,fdr,2.0607389138168792
5299,1,fdr,NA
15671,10,fdr,0.47177213881817154
31324,48,fdr,1.7403364192814113
9557,7,fdr,NA
9364,6,fdr,NA
50375,281,fdr,2.5708811237085576
44624,1797,fdr,2.9868439583520483
17107,74,fdr,1.9340772987573325
32203,47,fdr,1.7584137709818015
6942,3,fdr,NA
7087,1,fdr,NA
9063,2,fdr,NA
25829,229,fdr,2.2142812809983914
30462,50,fdr,1.7172238271840599
9962,8,fdr,NA
16333,20,fdr,0.7971888864435577
27473,61,fdr,2.048217918198832
11736,15,fdr,0.49947002785856504
26200,53,fdr,1.7532934932575193
53390,257,fdr,2.5852926201580946
13332,13,fdr,0.3172481392691665
40757,1176,fdr,2.9649894998478366
1897,1,fdr,NA
21953,14,fdr,0.8252197929825452
42587,298,fdr,2.5281419556406437
26442,116,fdr,2.324134988197673
2749,1,fdr,NA
14066,98,fdr,2.0555110925843225
51364,204,fdr,2.6394834556542515
5781,1,fdr,NA
6236,2,fdr,NA
56094,43,fdr,1.8532211388894424
46472,177,fdr,2.429830858358932
32638,44,fdr,1.79794782545559
42491,552,fdr,2.739029554616545
52851,410,fdr,2.73500662481356
8587,6,fdr,NA
33904,53,fdr,1.7695162109384215
26459,235,fdr,2.608502450061811
56296,31,fdr,1.5059618995270707
46037,167,fdr,2.3723192252038134
12801,18,fdr,0.9839250852597324
18938,10,fdr,0.44390767508220336
36513,94,fdr,2.128413228226662
61910,38,fdr,1.510646338656602
15870,24,fdr,1.0959979036926093
59338,159,fdr,2.191548298083739
16246,76,fdr,1.8988039596300832
1450,1,fdr,NA
8113,3,fdr,NA
11506,11,fdr,0.6751354959184762
9773,4,fdr,NA
26559,69,fdr,2.0525386994011967
37787,191,fdr,2.391837890340543
7100,2,fdr,NA
44729,391,fdr,2.5091137080208883
46621,346,fdr,2.502447795409887
10319,4,fdr,NA
49483,119,fdr,2.2581651317756735
66087,109,fdr,2.2603961417676954
42903,1415,fdr,2.8913124051475183
34337,57,fdr,1.8045871419606605
31815,57,fdr,1.9297419157875926
23437,214,fdr,2.4192171376474
19146,75,fdr,1.7070042396342262
8732,3,fdr,NA
995,1,fdr,NA
1846,1,fdr,NA
26222,92,fdr,2.0525852752414466
36626,712,fdr,2.931906248580667
30148,637,fdr,2.7230736510997495
41181,1163,fdr,2.880479672902943
2776,1,fdr,NA
3138,1,fdr,NA
43014,388,fdr,2.4970993891553004
45591,116,fdr,2.083752149143641
19673,136,fdr,2.273608268771975
31010,637,fdr,2.793159650678716
13642,61,fdr,1.6819077828983577
43439,339,fdr,2.4875770372556647
15646,26,fdr,0.9931056191379317
32624,53,fdr,1.863608653561189
35210,72,fdr,1.95631465002966
24067,54,fdr,1.8377166319415812
58906,241,fdr,2.406848762540474
39015,686,fdr,2.944137069926429
16365,5,fdr,NA
34790,58,fdr,1.8954251360073564
15760,63,fdr,1.9083366686122223
45053,1446,fdr,2.9840424684074933
28346,38,fdr,1.6873952279826332
59765,132,fdr,2.2415729153979984
27573,264,fdr,2.3924619846897004
37496,515,fdr,2.910652057562498
21023,16,fdr,1.01673313094329
56845,369,fdr,2.7631038629019353
7766,1,fdr,NA
40406,353,fdr,2.5988209839559024
9856,1,fdr,NA
13287,13,fdr,0.5658434299066992
30946,50,fdr,1.882590239250763
59762,144,fdr,2.3198064695688507
26868,153,fdr,2.4577867580245556
25848,109,fdr,2.039795523315601
26229,59,fdr,1.6996059941658916
7585,10,fdr,0.5209031878879854
27736,121,fdr,2.3680460958127356
41807,626,fdr,2.822016045351476
31421,250,fdr,2.684716893992848
59121,27,fdr,1.4600824696656107
14394,6,fdr,NA
25157,150,fdr,2.449071577776097
50920,254,fdr,2.6309128691476755
21704,107,fdr,2.0648794782681525
27496,43,fdr,1.6375724611501066
24847,53,fdr,1.833745983078763
9928,2,fdr,NA
15458,13,fdr,0.47009517580904586
59994,69,fdr,2.0903832590682088
18052,7,fdr,NA
45759,178,fdr,2.2236715217814673
2759,1,fdr,NA
11137,7,fdr,NA
13021,18,fdr,0.5969600403625278
2335,2,fdr,NA
18225,54,fdr,1.4560708397572384
33169,665,fdr,2.9114554295741115
37391,94,fdr,2.114545322786161
24278,115,fdr,2.1695080644159064
32670,58,fdr,1.9635260370812486
23867,206,fdr,2.4852404840357853
49929,157,fdr,2.4381576941501355
53808,102,fdr,2.079776806472637
44742,233,fdr,2.437470733752756
47780,418,fdr,2.7206997641265915
8806,2,fdr,NA
27129,413,fdr,2.412645220807199
11935,13,fdr,0.7352742652069597
31357,48,fdr,1.7295179822096054
15620,25,fdr,0.904506216349989
11947,7,fdr,NA
24498,60,fdr,1.8396732850951318
18498,7,fdr,NA
30009,45,fdr,1.6232663134243315
12903,11,fdr,0.3045028484744111
29714,611,fdr,2.671650995783095
21044,34,fdr,1.6373908029305753
7683,2,fdr,NA
16286,8,fdr,NA
34009,263,fdr,2.7053303158472986
30023,47,fdr,1.6616824154381251
40391,249,fdr,2.4263480675061886
31868,388,fdr,2.6961962208576273
52956,210,fdr,2.532566348688722
12881,15,fdr,0.510677690949883
14952,67,fdr,1.7015221184294254
7845,3,fdr,NA
26874,119,fdr,2.3579048211919362
29674,59,fdr,2.106740387072628
12659,6,fdr,NA
48973,736,fdr,2.8344503506050547
29698,174,fdr,2.408296001177452
10016,4,fdr,NA
14984,10,fdr,0.594029003115042
63210,27,fdr,1.3698978005958566
31430,273,fdr,2.5928371318403864
21399,132,fdr,2.403122323123033
10207,4,fdr,NA
55446,425,fdr,2.756292855255495
8210,1,fdr,NA
3609,1,fdr,NA
6387,3,fdr,NA
8344,2,fdr,NA
38656,255,fdr,2.4901788003246454
30571,327,fdr,2.6188085425689027
27742,141,fdr,2.452344454166082
20170,16,fdr,0.997932506566079
19089,63,fdr,1.7130165519074845
28301,37,fdr,1.5414402098163027
22737,80,fdr,2.0704945307124776
11088,10,fdr,0.4501117454251208
17106,75,fdr,1.9369024012342433
7795,2,fdr,NA
14174,15,fdr,0.4512871048684282
42039,1353,fdr,2.9112456461615053
8557,3,fdr,NA
35190,105,fdr,2.186181865237607
12149,15,fdr,0.5321339712425438
17159,10,fdr,0.5446304642015537
19952,79,fdr,1.9683156816516736
27453,34,fdr,1.4732767364774662
42571,414,fdr,2.5476559147398072
52940,104,fdr,2.0341305135933387
33500,48,fdr,1.84622878997587
28724,41,fdr,1.5973461554817951
15200,35,fdr,0.9375745077366309
18405,72,fdr,1.9627359388094086
29641,38,fdr,1.735894744597341
21500,11,fdr,0.5832745126891704
9752,26,fdr,1.1353197964378419
17624,15,fdr,0.6911169489825868
13625,128,fdr,2.0837615769121514
33498,50,fdr,1.8600530313842745
54394,216,fdr,2.7044584819366984
52542,305,fdr,2.550192217580294
14181,14,fdr,0.39919855311963975
40833,175,fdr,2.370913536609562
7445,2,fdr,NA
31328,52,fdr,1.829356721882802
8324,2,fdr,NA
46025,239,fdr,2.4775802732664762
31762,56,fdr,1.8813177414099638
18493,5,fdr,NA
20825,58,fdr,1.8041096408151993
24454,64,fdr,1.9862426567491256
20980,103,fdr,2.153579567349442
21256,66,fdr,1.833176483132537
2402,1,fdr,NA
30917,43,fdr,1.5696948075706358
43550,986,fdr,3.0526127911417005
11608,12,fdr,0.3046205610243104
45520,589,fdr,2.8699489357078325
13226,27,fdr,1.1681882536123127
47682,497,fdr,2.7733716878282184
30054,41,fdr,1.572423994845111
10438,10,fdr,0.19903295036665586
23610,40,fdr,1.6104615762919827
17966,82,fdr,1.9967493135857781
13334,10,fdr,0.1964468779481171
14470,87,fdr,2.0357185537937874
39101,251,fdr,2.5532931232878755
6149,1,fdr,NA
48642,379,fdr,2.6909482521129715
9116,11,fdr,0.26887584383456176
19520,76,fdr,1.9674659714375289
27537,59,fdr,1.7329848111341404
34234,974,fdr,3.071789906578752
15817,61,fdr,1.6939697543127181
8017,11,fdr,0.6537024453801913
12384,11,fdr,0.6293756077819797
51220,106,fdr,2.223523331728114
41284,135,fdr,2.180349017224833
12840,10,fdr,0.40290120175547356
23236,29,fdr,1.2880178841069712
39018,688,fdr,2.914733084351833
21471,37,fdr,1.738222267248544
6664,1,fdr,NA
59124,31,fdr,1.527898301323365
15842,22,fdr,1.0454985529009986
30986,250,fdr,2.677348979018921
55651,46,fdr,1.8795706935096264
18054,5,fdr,NA
40419,104,fdr,2.086477405937452
16258,37,fdr,1.6795775350872566
9663,3,fdr,NA
17605,12,fdr,0.6089753639847356
1437,1,fdr,NA
9411,2,fdr,NA
30030,45,fdr,1.6618975280399069
59561,60,fdr,2.0057366900078093
10709,2,fdr,NA
51556,543,fdr,2.775753960855071
40756,1154,fdr,2.964541502733859
51222,116,fdr,2.2257045795469454
21717,194,fdr,2.362448297357126
64496,23,fdr,1.2437446091262392
16269,27,fdr,1.2189663081928799
39025,459,fdr,2.789243413682035
44645,1283,fdr,2.8736688161683186
9886,4,fdr,NA
53506,73,fdr,2.110909577943341
48539,723,fdr,2.853094884499634
11977,7,fdr,NA
60625,107,fdr,2.199273406078427
48087,1061,fdr,2.854262280747953
34870,307,fdr,2.7498966056312018
14200,8,fdr,NA
42142,270,fdr,2.3692730606695767
27078,50,fdr,1.7597777447805065
18910,2,fdr,NA
10251,5,fdr,NA
45191,318,fdr,2.6111816508358507
20094,197,fdr,2.5996607527663205
60190,83,fdr,2.148976930947257
40535,570,fdr,2.832441894400503
6655,1,fdr,NA
36835,756,fdr,3.045225708519043
37789,197,fdr,2.3644404000156096
30557,235,fdr,2.6353440985348544
13674,29,fdr,1.2067153452037018
53502,51,fdr,1.972209020302431
15225,9,fdr,0.3424702840491052
36930,166,fdr,2.343273086427592
51346,191,fdr,2.5688494878646955
18056,11,fdr,0.5306861582868915
41174,856,fdr,2.830049970325065
9573,8,fdr,NA
31016,732,fdr,2.7571856420121383
53271,50,fdr,1.8160203787326337
56408,183,fdr,2.4246714119953934
7651,1,fdr,NA
25150,88,fdr,2.20651933666363
30454,47,fdr,1.680243897303969
18038,8,fdr,NA
20823,64,fdr,1.8312367748387341
1434,1,fdr,NA
34328,68,fdr,1.9312877588051127
20617,26,fdr,1.3568608396891435
57166,134,fdr,2.330592934929422
10259,5,fdr,NA
60620,84,fdr,2.110090664204885
37362,227,fdr,2.451603356918596
34768,68,fdr,1.884357414006791
33942,49,fdr,1.7946871268345395
13262,15,fdr,0.8482890304510888
11184,2,fdr,NA
13058,5,fdr,NA
21299,204,fdr,2.415483990224369
29466,155,fdr,2.4732139456944866
17842,34,fdr,1.2008216406485457
56398,67,fdr,1.9129856424868845
2707,1,fdr,NA
54683,226,fdr,2.5643014469446994
33106,60,fdr,2.014146608813011
45934,1169,fdr,2.8496961046717004
54813,65,fdr,2.152648685193481
9174,5,fdr,NA
16709,7,fdr,NA
51799,668,fdr,2.9100097258483855
46822,367,fdr,2.677855128989181
15017,18,fdr,0.8120029830718917
64363,209,fdr,2.6219508719920532
37816,129,fdr,2.2654867878607763
9699,4,fdr,NA
53370,99,fdr,2.0700696530233484
3197,1,fdr,NA
14903,89,fdr,1.9969750394363583
15897,19,fdr,0.7493327711769493
38143,749,fdr,3.0329285365884218
22374,13,fdr,0.7581229607597849
42242,1,fdr,NA
51972,61,fdr,1.8747315690797322
59138,75,fdr,2.2516619147477797
11923,20,fdr,1.017583819216416
11701,19,fdr,0.6935427865434597
26463,247,fdr,2.5591091311564274
26630,50,fdr,1.766882029840345
15092,1,fdr,NA
47345,441,fdr,2.7401629564208085
71846,1,fdr,NA
43108,861,fdr,2.9196053158513133
6613,1,fdr,NA
11968,12,fdr,0.6183332980604086
8752,3,fdr,NA
35760,648,fdr,2.8530961967094592
44744,230,fdr,2.473734848667284
24939,40,fdr,1.5528043161251943
59128,63,fdr,2.013296641834049
11458,50,fdr,1.6744103796906287
19300,13,fdr,0.7612923920337726
44193,1664,fdr,2.9742338353951925
12389,12,fdr,0.6518388609274405
33802,499,fdr,2.932939486384992
16757,11,fdr,0.492613007454995
51557,546,fdr,2.76437277322068
19658,204,fdr,2.6399984451541334
21041,29,fdr,1.6467468306405697
34758,91,fdr,2.095651849674984
8712,4,fdr,NA
8084,3,fdr,NA
50789,101,fdr,2.1956182427936897
55661,39,fdr,1.8126762385001065
54155,558,fdr,2.852205051480779
7713,2,fdr,NA
51111,767,fdr,2.7320572713787104
19749,13,fdr,0.7206872977498348
33945,48,fdr,1.8448158693135264
10185,27,fdr,1.1704608482183319
43462,275,fdr,2.5071559451101084
56540,52,fdr,2.0700339997239365
9112,11,fdr,0.30277664909728874
42469,1297,fdr,2.8812844756251805
36118,106,fdr,2.2149306933254316
16758,16,fdr,0.72905895871704
24539,88,fdr,1.7994435076649695
57395,42,fdr,1.7808395080492982
54800,39,fdr,1.8024440914701028
23639,44,fdr,1.7536508370164727
5096,2,fdr,NA
5779,1,fdr,NA
59131,67,fdr,2.107279491638163
13209,82,fdr,1.843163892904777
22326,23,fdr,1.193423101942065
10631,14,fdr,0.6459472036310525
15488,13,fdr,0.5314962262272612
9314,19,fdr,1.0498243670406824
12405,8,fdr,NA
52505,109,fdr,2.117532415870515
15250,10,fdr,0.34476388685114034
25169,226,fdr,2.500350561313213
11631,5,fdr,NA
64497,44,fdr,1.6512294825897174
8267,5,fdr,NA
13273,12,fdr,0.6208298283825133
29281,581,fdr,2.552940030309967
8889,13,fdr,0.6543330940122556
21810,186,fdr,2.6379696004304325
35786,479,fdr,2.777660953311728
19282,35,fdr,1.6972599664423194
18006,7,fdr,NA
29146,38,fdr,1.4636627721368132
19340,5,fdr,NA
18005,7,fdr,NA
2339,1,fdr,NA
54165,1108,fdr,2.9341642723105537
5778,1,fdr,NA
41621,1110,fdr,2.9285064898430866
16189,49,fdr,1.7562634557151242
7159,8,fdr,NA
48947,1039,fdr,2.855512132870298
18369,221,fdr,2.5941816565740115
13279,11,fdr,0.5317520662515786
17967,82,fdr,1.9718673532160336
25131,206,fdr,2.6169516553172945
28826,164,fdr,2.441699603180169
17656,14,fdr,0.7000820268110439
56528,52,fdr,1.8513136730953892
27552,213,fdr,2.1285203675620132
28376,52,fdr,1.918786592671499
25602,232,fdr,2.4856607325154094
40534,1135,fdr,3.1205388087876376
48647,327,fdr,2.609098735799575
12153,17,fdr,0.5767602400206454
23425,82,fdr,2.0678704562851333
8908,3,fdr,NA
17428,20,fdr,0.8837182116751515
14544,31,fdr,1.2308515009966179
13488,6,fdr,NA
22111,91,fdr,2.0684663066892885
1463,1,fdr,NA
2342,1,fdr,NA
33489,57,fdr,1.9163876311169161
6229,1,fdr,NA
9638,3,fdr,NA
11052,29,fdr,1.214678765705988
28001,343,fdr,2.430945598386449
17649,14,fdr,0.8639960528098598
36918,156,fdr,2.330010897468628
12596,20,fdr,0.6580646344154516
7154,6,fdr,NA
31194,277,fdr,2.630121909684673
11030,47,fdr,1.511766125496105
44317,376,fdr,2.695573187816585
9860,1,fdr,NA
18373,180,fdr,2.3767206914654264
24929,75,fdr,1.998708497589177
13092,7,fdr,NA
11546,4,fdr,NA
20819,80,fdr,1.9619514942339442
52083,96,fdr,2.2079818416805677
21845,115,fdr,2.2805628668930678
9593,6,fdr,NA
21038,28,fdr,1.4702616812115608
27502,42,fdr,1.6264510387335136
23572,117,fdr,2.224077058385053
20948,182,fdr,2.591536273817079
30488,44,fdr,1.6002166600440817
28181,152,fdr,2.4644609692877206
20653,5,fdr,NA
26568,41,fdr,1.726022788290962
65654,103,fdr,2.167807181729878
20141,57,fdr,1.8688578149014998
12799,18,fdr,0.9458664259489051
6179,1,fdr,NA
10197,10,fdr,0.4163437441311134
28862,493,fdr,2.5199510006662216
31304,48,fdr,1.746057989867411
58475,373,fdr,2.6456654022755077
2400,1,fdr,NA
30448,42,fdr,1.5899208878815112
17395,28,fdr,1.0185113423896122
33490,60,fdr,1.9532650599315884
30941,50,fdr,1.8400093164426723
11049,34,fdr,1.30691284713553
30999,296,fdr,2.613985463197751
14157,10,fdr,0.2377570815213584
19297,13,fdr,0.6677519391763029
12163,22,fdr,0.6780995336431257
13744,15,fdr,0.5106776914846196
50913,184,fdr,2.552187845551611
61045,43,fdr,1.5848856979728758
12025,10,fdr,0.10749684353592494
6955,3,fdr,NA
51135,887,fdr,2.900944523823875
26135,43,fdr,1.73110628515599
9442,3,fdr,NA
