grid_id,n,pd,mpd,raoq,fd,fdr,type
33092,31,3115.368989283072,340.5881279021337,21.786788329534254,84.58048510045147,1.7326062023785918,mean
33093,32,3126.8939937830078,343.4914993703896,22.274767233216664,100.98974359471744,1.770008432430764,mean
33098,38,3378.429116281664,333.3381477479112,23.385198104952735,185.7566694708709,1.9122627796048268,mean
33099,36,3342.461511522928,335.8584609498452,22.595225912933962,137.43742965079085,1.8407659536452912,mean
33100,36,3299.437287183028,343.8039973171841,22.45505224824204,122.75991162758888,1.8143986832021568,mean
33101,34,3200.056156382416,353.0269314738676,23.060138267785455,106.05609074668605,1.7819822672791101,mean
33102,35,3267.349620282768,349.82439274234304,22.90189930953197,116.36829041854136,1.8008880558609097,mean
33103,36,3363.569019204464,348.80856219821624,22.013675016161276,109.36362222486667,1.7904135857734376,mean
33104,36,3400.3639245428,350.41248671463177,22.375476670613022,118.1237106754091,1.8075979284913322,mean
33105,35,3297.466040083276,354.17904933753175,23.025757940525214,118.39888902689206,1.8060648402388197,mean
33106,36,3339.413250383352,350.61586642517034,22.976564769541238,133.56473222531503,1.8348482218879152,mean
33107,38,3526.009392283148,340.1457716155284,21.74101638072979,138.51849699008307,1.8410350067584988,mean
33108,38,3515.939582143352,344.08440043386065,22.718817034807635,153.77786588186814,1.8653213394991282,mean
33109,37,3445.59471016316,347.2664330268975,22.710736392450922,135.27442893460338,1.8344613977848014,mean
33110,36,3430.081211723096,340.39633082944187,22.70578816906109,142.1405477332229,1.8503987102399029,mean
33111,35,3324.529866701664,349.1909095418766,22.934837344860796,123.74214035357713,1.815948590247509,mean
33112,34,3200.412796180896,354.55904669210264,23.78609178466158,121.1187832853907,1.8155884107398703,mean
33113,36,3413.7877302017278,345.6784648912071,23.833334435153695,175.07973572422037,1.8994893931059578,mean
33114,34,3297.5247986216,352.4576466566004,23.356969650844167,129.7029349946588,1.8242813839602565,mean
33115,34,3295.342279921728,366.197359311902,23.34652763527172,126.34623917336683,1.8218115516470852,mean
33116,32,3079.7070397012158,367.9570273792292,21.87575930775161,70.57002111685154,1.6913250754678852,mean
33117,31,2997.310175461344,379.04998133152753,22.027510504403384,58.000443669740775,1.6488133020274673,mean
33136,116,6731.149856602024,274.78433556189395,19.31325037417885,1200.1770803090603,2.4215313602977027,mean
33137,134,7371.654476248528,268.1196781402305,19.239052850958664,1595.2135204889341,2.510478107999702,mean
33138,143,7739.354963767212,268.04192553929914,19.417792106398778,1853.3705188258134,2.5548642423621866,mean
33139,150,7811.964672030416,268.20675521326996,19.396007943752156,2014.3418218356032,2.5836057361877365,mean
33140,150,7886.068258910944,269.562957735022,19.495573472454147,2017.0975444155692,2.5846327617665397,mean
33141,152,8008.20973837118,273.21081156029527,19.553789110494606,2111.026091659933,2.6004115878921326,mean
