"","grid_id","n","pd","mpd","raoq","fd","fdr","Zpd","Zmpd","Zraoq","Zfdr"
"1",35212,27,1562.327606003,211.020309424724,17.7340634674534,9.54032351494355,1.32570040130992,-3.67226554060827,-1.82582089179312,0.810009062221288,-0.514388475064396
"2",29632,13,1016.543427,220.090373230769,18.8931343411955,0.218285058411111,0.82675722933877,-1.9092404051203,-1.12159913729115,1.28514480577553,-0.167458700782956
"3",33897,13,985.912429,213.728311435897,16.7707917897503,0.126823894055328,0.772502930278885,-2.05453931010112,-1.34070384314976,0.507805377975528,-0.767702342059084
"4",9050,6,275.118366,99.6267885333333,5.70866136373709,NA,NA,-3.7350091274103,-3.819353610322,-2.05931308527836,NA
"5",7302,2,14.684863,14.684863,1.680681582917,NA,NA,-2.35489127248756,-2.35489127248756,-1.22416646587706,NA
"6",20812,99,4221.432635,357.135582193362,22.6270628381027,501.978647987872,2.17563309013913,-6.40169298884545,10.4548126533575,5.53968248550702,0.676228141188888
"7",18242,41,2443.079773,285.208077978049,16.2912573008205,34.8587535327095,1.55879491972643,-3.65633375406019,1.97095488713445,-0.00080236528735928,-1.0415323777425
"8",11651,5,773.385366,332.4797968,13.8809735864746,NA,NA,1.45576687423411,1.77091780972994,0.113837740215441,NA
"9",7381,5,239.195858,97.1218328,4.18013088494051,NA,NA,-2.9667965469246,-3.24527167440043,-2.0825933928782,NA
"10",43330,1597,29014.3462051236,234.760859555947,13.3650999707244,5086.34937098657,2.90603455077319,-15.401205472206,-5.70368308042572,-11.3806185567259,-7.39133110792982
"11",17107,72,4031.957504,293.586239135368,19.5621846482329,370.053286073185,2.09427174347205,-3.41203683984464,4.23728769526472,2.7257762171263,2.0415300491909
"12",13765,13,1132.110353,288.237753410256,12.4385044638403,0.00738103298839955,0.541395502038961,-1.36104580173846,1.22534626668104,-1.07895909069842,-3.32456450149048
"13",9919,7,931.011638,376.666970857143,16.5023830043218,NA,NA,0.855377465294685,3.00405010240653,0.482389800794111,NA
"14",12385,16,1490.852374,415.1985148,19.724589617968,1.43111981981322,1.04582615662429,-0.652590934262896,6.96162918393161,1.60747037929059,0.548903606750352
"15",55871,130,6384.3975000122,241.865819157492,19.4479612986528,796.142163103796,2.30475002339016,-4.47860201274756,-0.682451759664144,3.98843161712085,1.13354446246516
"16",9320,27,2145.260992,377.819252598291,20.8713533639865,11.3378258929534,1.35461606858596,-1.33604199193462,6.45908166855236,2.38045652732918,-0.165664640943974
"17",61484,63,4845.02289,277.738799592422,19.7309211213197,333.044540203578,2.06686823031594,0.252463582496187,2.36419517935738,2.80279699529589,2.72993077519021
"18",8925,1,0,0,0,NA,NA,NA,NA,NA,NA
"19",27082,22,2200.213861,263.819533792208,16.6457019125798,8.39634696549552,1.30470190680132,0.302540323124401,0.883192894666229,0.494416905534865,0.910187630053847
"20",14578,23,1600.563212,309.466518687747,16.4436998711967,3.22594849296972,1.15766306815276,-2.19986618147227,2.93059054340605,0.275519254426976,-1.07934977091215
"21",9057,7,931.029338,376.668656571429,16.963057469947,NA,NA,0.855500746981761,3.00408994956188,0.604386567893638,NA
"22",32194,12,1065.017562,220.786922106061,21.0278618178452,0.230393316613503,0.832355271913707,-1.10926058156955,-0.921438142510579,1.86597948339816,0.673366539967443
"23",22418,114,5643.224434,357.583977246856,17.5760631453811,377.800133888438,2.09970249087699,-4.14601680583401,11.8853326764575,1.45144934259635,-1.13927916845929
"24",11260,16,1219.973733,322.370791966667,12.3181999578908,0.0902584998690174,0.740348181349995,-1.8550446811348,3.10604710916126,-1.05564328997583,-2.57878989731977
"25",10456,4,231.819928,115.910159,4.3396645103004,NA,NA,-2.36135842946602,-2.50303294875447,-1.51981855015928,NA
"26",49061,60,3687.061680018,229.038747860487,18.6078551141188,197.409661223567,1.93606997733979,-2.86190271217463,-1.58458797598283,1.94100522431574,1.15859539227345
"27",13883,18,1352.424062,378.718784261438,16.3616394857842,0.151712987626746,0.790001371220368,-1.97904920426869,6.22919918478199,0.486142440685453,-3.29938466547828
"28",31884,552,17352.77014377,260.124856450905,16.2342956309191,3787.66588512364,2.80089261055879,-4.65265357512735,3.0791366558135,-0.439142802094207,-0.623438682409249
"29",25764,21,2174.717721,265.686924009524,18.6839464762394,15.7446447091017,1.41137236017269,0.489137032961953,0.67844005872008,1.32311828207908,2.16281442334446
"30",32227,10,1071.162143,235.7432216,18.761903904959,0.0646944514139848,0.710163552402555,-0.296080367676798,-0.480673502357429,0.940072537611832,1.47004943928392
"31",15228,8,1043.809504,380.493458214286,14.4917618519186,NA,NA,0.815190364278425,3.81495689513147,-0.090684168776646,NA
"32",44204,1135,23052.195114619,232.274286587549,12.5787993449148,3027.16369895579,2.72351322413237,-14.4694891974199,-6.07038513348435,-13.0132764318262,-8.78470392213974
"33",49494,79,4721.947852015,238.17314113962,17.4125923771681,334.104913392901,2.06768966881755,-2.38446526587221,-0.823068379354681,1.0075976919172,0.983709626350348
